trade_date,nifty_price,gold_price,nifty_return,gold_return,nifty_vol_30d,nifty_rsi_14,high_vol_flag,gold_on_crash_days
2023-05-26,18499.349609375,51.33000183105469,0.009726420827874671,-0.002332340721192039,0.005185470489918998,62.57558270818175,False,
2023-05-29,18598.650390625,51.18000030517578,0.005367798508963517,-0.0029222973023187437,0.005238128760826375,66.1207988143841,False,
2023-05-30,18633.849609375,51.13999938964844,0.0018925684396833287,-0.0007815731787578217,0.005002860335008303,65.65647844356184,False,
2023-05-31,18534.400390625,51.130001068115234,-0.0053370195013254795,-0.00019550883168817368,0.005107033539185384,60.79780968337417,False,
2023-06-01,18487.75,50.9900016784668,-0.0025169624936233204,-0.0027381065269670435,0.005111755989260322,57.6651800862863,False,
2023-06-02,18534.099609375,51.31999969482422,0.002507044360454902,0.006471818111290162,0.005108221619821564,56.20157260303416,False,
2023-06-05,18593.849609375,50.720001220703125,0.003223787573137793,-0.01169131873906859,0.005105042324546754,64.80703979645413,False,
2023-06-06,18599.0,51.06999969482422,0.00027699431442118616,0.0069006006643830275,0.005023982454830846,72.2355448974154,False,
2023-06-07,18726.400390625,50.9900016784668,0.006849851638528914,-0.0015664385517027979,0.005114966063607511,79.41516997983013,False,
2023-06-08,18634.55078125,50.70000076293945,-0.0049048192636628185,-0.005687407452073301,0.005254949866925201,70.88404971703523,False,
2023-06-09,18563.400390625,50.959999084472656,-0.00381819725413457,0.005128171945181892,0.0052810585891494765,62.54536437135412,False,
2023-06-12,18601.5,50.93000030517578,0.0020524046550352004,-0.0005886730737013623,0.005108393118878038,62.714434613606265,False,
2023-06-13,18716.150390625,50.88999938964844,0.0061635024393194016,-0.0007854096856009241,0.0051548663427057025,70.53245249151867,False,
2023-06-14,18755.900390625,50.560001373291016,0.0021238341844009856,-0.006484535671355207,0.005095551306562599,70.64439539240601,False,
2023-06-15,18688.099609375,50.15999984741211,-0.0036149041015322014,-0.007911422369743293,0.004939634522697088,60.012723120853074,False,
2023-06-16,18826.0,50.65999984741211,0.0073790483520230765,0.00996810210368837,0.004620436565617049,61.585869584691125,False,
2023-06-19,18755.44921875,50.529998779296875,-0.0037475183921172883,-0.002566148213714925,0.004352186111649991,55.98127770444366,False,
2023-06-20,18816.69921875,50.4900016784668,0.003265717567498605,-0.0007915515890822844,0.00437050410968494,64.42798932302637,False,
2023-06-21,18856.849609375,50.09000015258789,0.0021337637466720683,-0.007922390821577308,0.004364251287577758,68.99045949960106,False,
2023-06-22,18771.25,49.86000061035156,-0.004539443817404343,-0.004591725724409801,0.0044664786538610645,61.72789423153079,False,
2023-06-23,18665.5,49.75,-0.005633615236065759,-0.002206189510730261,0.004621062226618673,53.38915875693584,False,
2023-06-26,18691.19921875,49.9900016784668,0.0013768299134766515,0.00482415434104122,0.004563322280102235,54.27798278874526,False,
2023-06-27,18817.400390625,49.79999923706055,0.00675190341711196,-0.003800808862306826,0.004521623163050053,54.22704393614435,False,
2023-06-28,18972.099609375,49.54999923706055,0.00822107281232487,-0.0050200803981931275,0.004526898891911455,64.81449415992196,False,
2023-06-30,19189.05078125,49.310001373291016,0.01143527476356887,-0.004843549292933735,0.004804115721341786,74.34337416235654,False,
2023-07-03,19322.55078125,49.560001373291016,0.00695709243369369,0.005069965383035058,0.004877602549205608,76.1164529309896,False,
2023-07-04,19389.0,49.880001068115234,0.003438946519135566,0.006456813679522444,0.004824486882436234,75.2523408878001,False,
2023-07-05,19398.5,49.97999954223633,0.0004899685388621844,0.0020047809137881956,0.004831487493021725,74.67736733545847,False,
2023-07-06,19497.30078125,49.900001525878906,0.00509321758125636,-0.0016006005820351499,0.00475994606209603,80.35258763042182,False,
2023-07-07,19331.80078125,50.02000045776367,-0.00848835445771845,0.002404788140588199,0.005141464602612006,68.5873952812692,False,
2023-07-10,19355.900390625,50.029998779296875,0.0012466303397029588,0.00019988647424429296,0.004919200991165663,72.84560337076147,False,
2023-07-11,19439.400390625,50.15999984741211,0.004313930032438185,0.002598462348334607,0.004894487909261123,73.2977024042839,False,
2023-07-12,19384.30078125,50.099998474121094,-0.002834429471475497,-0.0011961996306527611,0.004956654515203627,69.51571851635589,False,
